reactKey,timeStr,type,time,overloadTime,eventId,player,homeScore,awayScore,profileUrl,overloadTimeStr,isHome,ownGoal,goalDescription,goalDescriptionKey,suffix,suffixKey,isPenaltyShootoutEvent,nameStr,firstName,lastName,fullName,playerId,newScore,penShootoutScore,shotmapEvent,assistStr,assistProfileUrl,assistPlayerId,assistKey,assistInput,goal_scorer,matchRound,HomeTeamId
1420498950Goal209405undefinedtrue,50,Goal,50,,14204989,"{'id': 209405, 'name': 'Virgil van Dijk', 'profileUrl': '/players/209405/virgil-van-dijk'}",0,0,/players/209405/virgil-van-dijk,False,True,,Header,header,,,False,Virgil van Dijk,Virgil,van Dijk,Virgil van Dijk,209405,"[1, 0]",,"{'id': 2944688999, 'eventType': 'Goal', 'teamId': 6708, 'playerId': 209405, 'playerName': 'Virgil van Dijk', 'x': 96.605263157, 'y': 40.217380953, 'min': 51, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.4075, 'goalCrossedZ': 0.6934736808, 'expectedGoals': 0.05977054685354233, 'expectedGoalsOnTarget': 0.35435348749160767, 'shotType': 'Header', 'situation': 'SetPiece', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.6858465608465611, 'y': 0.18345864571428572, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1053679, 'firstName': 'Virgil', 'lastName': 'van Dijk', 'fullName': 'Virgil van Dijk', 'teamColor': '#FB6132'}",assist by Ryan Gravenberch,/players/956683/ryan-gravenberch,956683,assist_by,Ryan Gravenberch,van Dijk,1,6708
1420500864Goal941213undefinedtrue,64,Goal,64,,14205008,"{'id': 941213, 'name': 'Crysencio Summerville', 'profileUrl': '/players/941213/crysencio-summerville'}",1,1,/players/941213/crysencio-summerville,False,True,,,,,,False,Crysencio Summerville,Crysencio,Summerville,Crysencio Summerville,941213,"[2, 1]",,"{'id': 2944690987, 'eventType': 'Goal', 'teamId': 6708, 'playerId': 941213, 'playerName': 'Crysencio Summerville', 'x': 90.5, 'y': 20.0756687927, 'min': 64, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 37.355000000000004, 'goalCrossedZ': 0.3659999982, 'expectedGoals': 0.0190520491451025, 'expectedGoalsOnTarget': 0.505609929561615, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.11243386243386144, 'y': 0.09682539634920634, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1053679, 'firstName': 'Crysencio', 'lastName': 'Summerville', 'fullName': 'Crysencio Summerville', 'teamColor': '#FB6132'}",assist by Ryan Gravenberch,/players/956683/ryan-gravenberch,956683,assist_by,Ryan Gravenberch,Summerville,1,6708
1420527890Goal1070052undefinedtrue,90,Goal,90,,14205278,"{'id': 1070052, 'name': 'Amad Diallo', 'profileUrl': '/players/1070052/amad-diallo'}",0,0,/players/1070052/amad-diallo,False,True,,,,,,False,Amad Diallo,Amad,Diallo,Amad Diallo,Amad,1070052,"[1, 0]",,"{'id': 2944721263, 'eventType': 'Goal', 'teamId': 6709, 'playerId': 1070052, 'playerName': 'Amad Diallo', 'x': 90.5, 'y': 31.7125, 'min': 90, 'minAdded': 0, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 37.355000000000004, 'goalCrossedZ': 0.3659999982, 'expectedGoals': 0.16347406804561615, 'expectedGoalsOnTarget': 0.8651841878890991, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.11243386243386144, 'y': 0.09682539634920634, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 146801, 'firstName': 'Amad', 'lastName': 'Diallo', 'fullName': 'Amad Diallo', 'shortName': 'Amad', 'teamColor': '#FD8B06'}",assist by Wilfried Singo,/players/1027472/wilfried-singo,1027472,assist_by,Wilfried Singo,Amad,1,6709
142052867Goal1168311undefinedtrue,7,Goal,7,,14205286,"{'id': 1168311, 'name': 'Yasin Ayari', 'profileUrl': '/players/1168311/yasin-ayari'}",0,0,/players/1168311/yasin-ayari,False,True,,,,,,False,Yasin Ayari,Yasin,Ayari,Yasin Ayari,1168311,"[1, 0]",,"{'id': 2944722045, 'eventType': 'Goal', 'teamId': 8520, 'playerId': 1168311, 'playerName': 'Yasin Ayari', 'x': 80.345145632, 'y': 38.704523811, 'min': 7, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.3225, 'goalCrossedZ': 1.5859999922, 'expectedGoals': 0.0537257045507431, 'expectedGoalsOnTarget': 0.19662664830684662, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.4437830687830693, 'y': 0.4195767175132275, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 1718458, 'firstName': 'Yasin', 'lastName': 'Ayari', 'fullName': 'Yasin Ayari', 'teamColor': '#dd9a00'}",,,,,,Ayari,1,8520
1420531890Goal1168311undefinedtrue,90 + 6,Goal,90,6.0,14205318,"{'id': 1168311, 'name': 'Yasin Ayari', 'profileUrl': '/players/1168311/yasin-ayari'}",4,1,/players/1168311/yasin-ayari,+6,True,,,,,,False,Yasin Ayari,Yasin,Ayari,Yasin Ayari,1168311,"[5, 1]",,"{'id': 2944724843, 'eventType': 'Goal', 'teamId': 8520, 'playerId': 1168311, 'playerName': 'Yasin Ayari', 'x': 83.723786408, 'y': 21.0565605129, 'min': 90, 'minAdded': 6, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 37.12625, 'goalCrossedZ': 1.2585263096000001, 'expectedGoals': 0.014675469137728214, 'expectedGoalsOnTarget': 0.19652524590492249, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.1729497354497358, 'y': 0.3329434681481482, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 1718458, 'firstName': 'Yasin', 'lastName': 'Ayari', 'fullName': 'Yasin Ayari', 'teamColor': '#dd9a00'}",assist by Lucas Bergvall,/players/1386775/lucas-bergvall,1386775.0,assist_by,Lucas Bergvall,Ayari,1,8520
1420528730Goal690107undefinedtrue,30,Goal,30,,14205287,"{'id': 690107, 'name': 'Alexander Isak', 'profileUrl': '/players/690107/alexander-isak'}",1,0,/players/690107/alexander-isak,False,True,,,,,,False,Alexander Isak,Alexander,Isak,Alexander Isak,690107,"[2, 0]",,"{'id': 2944722755, 'eventType': 'Goal', 'teamId': 8520, 'playerId': 690107, 'playerName': 'Alexander Isak', 'x': 87.85588235280001, 'y': 47.6440764301, 'min': 30, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.178749999999994, 'goalCrossedZ': 0.4879999976, 'expectedGoals': 0.04228832945227623, 'expectedGoalsOnTarget': 0.22996976971626282, 'shotType': 'RightFoot', 'situation': 'FastBreak', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7463624338624355, 'y': 0.12910052846560846, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 1718458, 'firstName': 'Alexander', 'lastName': 'Isak', 'fullName': 'Alexander Isak', 'teamColor': '#dd9a00'}",assist by Viktor Gyökeres,/players/664500/viktor-gyokeres,664500.0,assist_by,Viktor Gyökeres,Isak,1,8520
1420529459Goal664500undefinedtrue,59,Goal,59,,14205294,"{'id': 664500, 'name': 'Viktor Gyökeres', 'profileUrl': '/players/664500/viktor-gyokeres'}",2,1,/players/664500/viktor-gyokeres,False,True,,,,,,False,Viktor Gyökeres,Viktor,Gyökeres,Viktor Gyökeres,664500,"[3, 1]",,"{'id': 2944723935, 'eventType': 'Goal', 'teamId': 8520, 'playerId': 664500, 'playerName': 'Viktor Gyökeres', 'x': 93.9, 'y': 25.880625000000002, 'min': 59, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.135000000000005, 'goalCrossedZ': 0.5265263132, 'expectedGoals': 0.358483225107193, 'expectedGoalsOnTarget': 0.5819235444068909, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.4351851851851839, 'y': 0.13929267544973545, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1718458, 'firstName': 'Viktor', 'lastName': 'Gyökeres', 'fullName': 'Viktor Gyökeres', 'teamColor': '#dd9a00'}",assist by Alexander Isak,/players/690107/alexander-isak,690107.0,assist_by,Alexander Isak,Gyökeres,1,8520
1420531284Goal647900undefinedtrue,84,Goal,84,,14205312,"{'id': 647900, 'name': 'Mattias Svanberg', 'profileUrl': '/players/647900/mattias-svanberg'}",3,1,/players/647900/mattias-svanberg,False,True,,,,,,False,Mattias Svanberg,Mattias,Svanberg,Mattias Svanberg,647900,"[4, 1]",,"{'id': 2944724583, 'eventType': 'Goal', 'teamId': 8520, 'playerId': 647900, 'playerName': 'Mattias Svanberg', 'x': 94.4824561388, 'y': 30.645, 'min': 84, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34.99125, 'goalCrossedZ': 0.20547368320000003, 'expectedGoals': 0.08591674268245697, 'expectedGoalsOnTarget': 0.7042032480239868, 'shotType': 'RightFoot', 'situation': 'SetPiece', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.73776455026455, 'y': 0.05435811724867726, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1718458, 'firstName': 'Mattias', 'lastName': 'Svanberg', 'fullName': 'Mattias Svanberg', 'teamColor': '#dd9a00'}",assist by Alexander Isak,/players/690107/alexander-isak,690107.0,assist_by,Alexander Isak,Svanberg,1,8520
1420547166Goal660213undefinedtrue,66,Goal,66,,14205471,"{'id': 660213, 'name': 'Mohamed Hany', 'profileUrl': '/players/660213/mohamed-hany'}",0,1,/players/660213/mohamed-hany,False,True,True,Own goal,owngoal,OG,own_goal_short,False,Mohamed Hany,Mohamed,Hany,Mohamed Hany,660213,"[1, 1]",,"{'id': 2944753113, 'eventType': 'Goal', 'teamId': 10255, 'playerId': 660213, 'playerName': 'Mohamed Hany', 'x': 5.4051724134, 'y': 32.856249999999996, 'min': 66, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.821250000000006, 'goalCrossedZ': 1.6694736760000002, 'expectedGoals': None, 'expectedGoalsOnTarget': None, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': True, 'onGoalShot': {'x': 0.2536375661375645, 'y': 0.44165970264550264, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1228546, 'firstName': 'Mohamed', 'lastName': 'Hany', 'fullName': 'Mohamed Hany', 'teamColor': '#DE313C'}",,,Hany,1,8263
1420549341Goal848600undefinedtrue,41,Goal,41,,14205493,"{'id': 848600, 'name': 'Abdulelah Al Amri', 'profileUrl': '/players/848600/abdulelah-al-amri'}",0,0,/players/848600/abdulelah-al-amri,False,True,,,,,,False,Abdulelah Al Amri,Abdulelah,Al Amri,Abdulelah Al Amri,848600,"[1, 0]",,"{'id': 2944755635, 'eventType': 'Goal', 'teamId': 7795, 'playerId': 848600, 'playerName': 'Abdulelah Al Amri', 'x': 101.9655172416, 'y': 33.92375, 'min': 41, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 33.5425, 'goalCrossedZ': 0.5265263132, 'expectedGoals': 0.41855594515800476, 'expectedGoalsOnTarget': 0.2289997786283493, 'shotType': 'RightFoot', 'situation': 'FromCorner', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.121031746031747, 'y': 0.13929267544973545, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 56829, 'firstName': 'Abdulelah', 'lastName': 'Al Amri', 'fullName': 'Abdulelah Al Amri', 'teamColor': '#16615B'}",,,Al Amri,1,7795
1420563032Goal505959undefinedtrue,32,Goal,32,,14205630,"{'id': 505959, 'name': 'Ramin Rezaeian', 'profileUrl': '/players/505959/ramin-rezaeian'}",0,1,/players/505959/ramin-rezaeian,False,True,,,,,,False,Ramin Rezaeian,Ramin,Rezaeian,Ramin Rezaeian,505959,"[1, 1]",,"{'id': 2944763947, 'eventType': 'Goal', 'teamId': 6711, 'playerId': 505959, 'playerName': 'Ramin Rezaeian', 'x': 98.92105263139999, 'y': 30.304, 'min': 32, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.21125, 'goalCrossedZ': 0.7705263120000001, 'expectedGoals': 0.3479822874069214, 'expectedGoalsOnTarget': 0.7800785899162292, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.41501322751322767, 'y': 0.2038429396825397, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 315201, 'firstName': 'Ramin', 'lastName': 'Rezaeian', 'fullName': 'Ramin Rezaeian', 'teamColor': '#E21D27'}",,,Rezaeian,1,6711,,,
1420565864Goal1073012undefinedtrue,64,Goal,64,,14205658,"{'id': 1073012, 'name': 'Mohammad Mohebi', 'profileUrl': '/players/1073012/mohammad-mohebi'}",1,2,/players/1073012/mohammad-mohebi,False,True,,Header,header,,,False,Mohammad Mohebi,Mohammad,Mohebi,Mohammad Mohebi,1073012,"[2, 2]",,"{'id': 2944766789, 'eventType': 'Goal', 'teamId': 6711, 'playerId': 1073012, 'playerName': 'Mohammad Mohebi', 'x': 96.79824561320001, 'y': 34, 'min': 64, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.5925, 'goalCrossedZ': 0.5265263132, 'expectedGoals': 0.28462669253349304, 'expectedGoalsOnTarget': 0.8750246167182922, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.31415343915343885, 'y': 0.13929267544973545, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 315201, 'firstName': 'Mohammad', 'lastName': 'Mohebi', 'fullName': 'Mohammad Mohebi', 'teamColor': '#E21D27'}",assist by Ramin Rezaeian,/players/505959/ramin-rezaeian,Mohebi,1,6711,505959.0,assist_by,Ramin Rezaeian
1420585366Goal701154undefinedtrue,66,Goal,66,,14205853,"{'id': 701154, 'name': 'Kylian Mbappé', 'profileUrl': '/players/701154/kylian-mbappe'}",0,0,/players/701154/kylian-mbappe,False,True,,,,,,False,Kylian Mbappé,Kylian,Mbappé,Kylian Mbappé,701154,"[1, 0]",,"{'id': 2944789237, 'eventType': 'Goal', 'teamId': 6723, 'playerId': 701154, 'playerName': 'Kylian Mbappé', 'x': 97.7631578942, 'y': 25.7071875, 'min': 66, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 35.143750000000004, 'goalCrossedZ': 0.1219999994, 'expectedGoals': 0.28822261095046997, 'expectedGoalsOnTarget': 0.33831560611724854, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.6974206349206338, 'y': 0.032275132116402115, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 773229, 'firstName': 'Kylian', 'lastName': 'Mbappé', 'fullName': 'Kylian Mbappé', 'teamColor': '#26406A'}",assist by Michael Olise,/players/1029063/michael-olise,1029063.0,assist_by,Michael Olise,Mbappé,1,6723
1420588590Goal701154undefinedtrue,90 + 6,Goal,90,6.0,14205885,"{'id': 701154, 'name': 'Kylian Mbappé', 'profileUrl': '/players/701154/kylian-mbappe'}",2,1,/players/701154/kylian-mbappe,+6,True,,,,,,False,Kylian Mbappé,Kylian,Mbappé,Kylian Mbappé,701154,"[3, 1]",,"{'id': 2944793323, 'eventType': 'Goal', 'teamId': 6723, 'playerId': 701154, 'playerName': 'Kylian Mbappé', 'x': 76.7412621376, 'y': 31.559999999999995, 'min': 90, 'minAdded': 6, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.21125, 'goalCrossedZ': 1.6245263078, 'expectedGoals': 0.027439968660473824, 'expectedGoalsOnTarget': 0.13485459983348846, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.41501322751322767, 'y': 0.42976886449735446, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 773229, 'firstName': 'Kylian', 'lastName': 'Mbappé', 'fullName': 'Kylian Mbappé', 'teamColor': '#26406A'}",,,,,,Mbappé,1,6723
1420586582Goal1297165undefinedtrue,82,Goal,82,,14205865,"{'id': 1297165, 'name': 'Bradley Barcola', 'profileUrl': '/players/1297165/bradley-barcola'}",1,0,/players/1297165/bradley-barcola,False,True,,,,,,False,Bradley Barcola,Bradley,Barcola,Bradley Barcola,1297165,"[2, 0]",,"{'id': 2944791333, 'eventType': 'Goal', 'teamId': 6723, 'playerId': 1297165, 'playerName': 'Bradley Barcola', 'x': 95.9298245603, 'y': 24.2794904507, 'min': 82, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.0175, 'goalCrossedZ': 0.5265263132, 'expectedGoals': 0.5027289390563965, 'expectedGoalsOnTarget': 0.5855000019073486, 'shotType': 'RightFoot', 'situation': 'FastBreak', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.5244708994709, 'y': 0.13929267544973545, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 773229, 'firstName': 'Bradley', 'lastName': 'Barcola', 'fullName': 'Bradley Barcola', 'teamColor': '#26406A'}",assist by Adrien Rabiot,/players/352879/adrien-rabiot,352879.0,assist_by,Adrien Rabiot,Barcola,1,6723
1420589239Goal674332undefinedtrue,39,Goal,39,,14205892,"{'id': 674332, 'name': 'Ayman Hussein', 'profileUrl': '/players/674332/ayman-hussein'}",0,1,/players/674332/ayman-hussein,False,True,,Header,header,,,False,Ayman Hussein,Ayman,Hussein,Ayman Hussein,674332,"[1, 1]",,"{'id': 2944796427, 'eventType': 'Goal', 'teamId': 5819, 'playerId': 674332, 'playerName': 'Ayman Hussein', 'x': 97.1842105256, 'y': 32.0175, 'min': 39, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.178749999999994, 'goalCrossedZ': 0.8154736802, 'expectedGoals': 0.08086434751749039, 'expectedGoalsOnTarget': 0.598709762096405, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7463624338624355, 'y': 0.2157337778306878, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 73409, 'firstName': 'Ayman', 'lastName': 'Hussein', 'fullName': 'Ayman Hussein', 'teamColor': '#309060'}",assist by Amir Al-Ammari,/players/858340/amir-al-ammari,858340,assist_by,Amir Al-Ammari,Hussein,1,5819
1420595017Goal30981undefinedtrue,17,Goal,17,,14205950,"{'id': 30981, 'name': 'Lionel Messi', 'profileUrl': '/players/30981/lionel-messi'}",0,0,/players/30981/lionel-messi,False,True,,,,,,False,Lionel Messi,Lionel,Messi,Lionel Messi,30981,"[1, 0]",,"{'id': 2944803569, 'eventType': 'Goal', 'teamId': 6706, 'playerId': 30981, 'playerName': 'Lionel Messi', 'x': 84.51213592239999, 'y': 37.756, 'min': 17, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.636249999999997, 'goalCrossedZ': 1.7914736754, 'expectedGoals': 0.0946333184838295, 'expectedGoalsOnTarget': 0.2597113847732544, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.6253306878306886, 'y': 0.47393483476190473, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 770880, 'firstName': 'Lionel', 'lastName': 'Messi', 'fullName': 'Lionel Messi', 'teamColor': '#63addf'}",assist by Rodrigo De Paul,/players/324578/rodrigo-de-paul,324578.0,assist_by,Rodrigo De Paul,Messi,1,6706
1420595860Goal30981undefinedtrue,60,Goal,60,,14205958,"{'id': 30981, 'name': 'Lionel Messi', 'profileUrl': '/players/30981/lionel-messi'}",1,0,/players/30981/lionel-messi,False,True,,,,,,False,Lionel Messi,Lionel,Messi,Lionel Messi,30981,"[2, 0]",,"{'id': 2944805263, 'eventType': 'Goal', 'teamId': 6706, 'playerId': 30981, 'playerName': 'Lionel Messi', 'x': 97.0877192975, 'y': 35.75375, 'min': 60, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.559999999999995, 'goalCrossedZ': 0.1219999994, 'expectedGoals': 0.6327685117721558, 'expectedGoalsOnTarget': 0.9322729706764221, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.6455026455026467, 'y': 0.032275132116402115, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 770880, 'firstName': 'Lionel', 'lastName': 'Messi', 'fullName': 'Lionel Messi', 'teamColor': '#63addf'}",,,,,,Messi,1,6706
1420596576Goal30981undefinedtrue,76,Goal,76,,14205965,"{'id': 30981, 'name': 'Lionel Messi', 'profileUrl': '/players/30981/lionel-messi'}",2,0,/players/30981/lionel-messi,False,True,,,,,,False,Lionel Messi,Lionel,Messi,Lionel Messi,30981,"[3, 0]",,"{'id': 2944805781, 'eventType': 'Goal', 'teamId': 6706, 'playerId': 30981, 'playerName': 'Lionel Messi', 'x': 88.6, 'y': 35.9825, 'min': 76, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 37.12625, 'goalCrossedZ': 0.4879999976, 'expectedGoals': 0.09233210235834122, 'expectedGoalsOnTarget': 0.595050036907196, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.1729497354497358, 'y': 0.12910052846560846, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 770880, 'firstName': 'Lionel', 'lastName': 'Messi', 'fullName': 'Lionel Messi', 'teamColor': '#63addf'}",assist by Nicolás González,/players/841672/nicolas-gonzalez,841672.0,assist_by,Nicolás González,Messi,1,6706
1420597520Goal749488undefinedtrue,20,Goal,20,,14205975,"{'id': 749488, 'name': 'Romano Schmid', 'profileUrl': '/players/749488/romano-schmid'}",0,0,/players/749488/romano-schmid,False,True,,,,,,False,Romano Schmid,Romano,Schmid,Romano Schmid,749488,"[1, 0]",,"{'id': 2944807675, 'eventType': 'Goal', 'teamId': 8255, 'playerId': 749488, 'playerName': 'Romano Schmid', 'x': 82.8228155344, 'y': 36.5925, 'min': 21, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.178749999999994, 'goalCrossedZ': 1.5025263084, 'expectedGoals': 0.04819732531905174, 'expectedGoalsOnTarget': 0.418934166431427, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7463624338624355, 'y': 0.39749373238095237, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 734654, 'firstName': 'Romano', 'lastName': 'Schmid', 'fullName': 'Romano Schmid', 'teamColor': '#c90211'}",assist by Xaver Schlager,/players/620027/xaver-schlager,620027.0,assist_by,Xaver Schlager,Schmid,1,8255
1420599176Goal852168undefinedtrue,76,Goal,76,,14205991,"{'id': 852168, 'name': 'Yazan Abu Al-Arab', 'profileUrl': '/players/852168/yazan-abu-al-arab'}",1,1,/players/852168/yazan-abu-al-arab,False,True,True,Own goal,owngoal,OG,own_goal_short,False,Yazan Abu Al-Arab,Yazan Abu,Al-Arab,Yazan Abu Al-Arab,852168,"[2, 1]",,"{'id': 2944811609, 'eventType': 'Goal', 'teamId': 5816, 'playerId': 852168, 'playerName': 'Yazan Abu Al-Arab', 'x': 4.3620689652, 'y': 30.304, 'min': 76, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.331249999999997, 'goalCrossedZ': 1.3805263090000002, 'expectedGoals': None, 'expectedGoalsOnTarget': None, 'shotType': 'Header', 'situation': 'FromCorner', 'period': 'SecondHalf', 'isOwnGoal': True, 'onGoalShot': {'x': 1.7060185185185193, 'y': 0.3652186002645503, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 734654, 'firstName': 'Yazan Abu', 'lastName': 'Al-Arab', 'fullName': 'Yazan Abu Al-Arab', 'teamColor': '#e2001d'}",,,,,,Al-Arab,1,8255
1420600490Goal110148undefinedtrue,90 + 12,Goal,90,12,14206004,"{'id': 110148, 'name': 'Marko Arnautovic', 'profileUrl': '/players/110148/marko-arnautovic'}",2,1,/players/110148/marko-arnautovic,+12,True,,Penalty,penalty,Pen,penalties_short,False,Marko Arnautovic,Marko,Arnautovic,Marko Arnautovic,110148,"[3, 1]",,"{'id': 2944812745, 'eventType': 'Goal', 'teamId': 8255, 'playerId': 110148, 'playerName': 'Marko Arnautovic', 'x': 94, 'y': 34, 'min': 90, 'minAdded': 12, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.2875, 'goalCrossedZ': 0.8925263114, 'expectedGoals': 0.7884, 'expectedGoalsOnTarget': 0.5977808237075806, 'shotType': 'RightFoot', 'situation': 'Penalty', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.39484126984126955, 'y': 0.2361180717989418, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 734654, 'firstName': 'Marko', 'lastName': 'Arnautovic', 'fullName': 'Marko Arnautovic', 'teamColor': '#c90211'}",,,,,,Arnautovic,1,8255
